age,education,work_experience,major,industry,prior_startup_involvement,entrepreneurship_education,employment_title,location,risk_tolerance,income,credit_score,family_background,network_size,savings,self_efficacy,openness,started_business
26,1,36,Economics,Manufacturing,0,0,Manager,New York,0.4382045196330458,24883.358746498503,639.214638559284,0,7.593225175385534,17524.127192349035,0.6640087525436735,0.559044014228342,0
32,1,38,Economics,Education,0,0,Clerk,Other,0.2325167778074304,56029.95318606753,697.8935861912341,0,74.9675272839637,28110.570066342098,0.49842556769006774,0.5216485634487241,0
32,2,28,Engineering,Manufacturing,0,0,Analyst,Austin,0.4815038521992805,37762.05474888162,626.9434180729984,0,58.63116738571961,7067.427294011875,0.4609226563230294,0.5605019293823509,0
43,1,35,Other,Manufacturing,0,1,Director,Austin,0.3484067354632178,43166.113612446075,644.207822651185,0,23.136035606461473,9968.30806554422,0.6282883200034179,0.45703449753702136,0
59,1,37,Science,Healthcare,0,2,Clerk,San Francisco,0.5381870648965341,30398.814325855255,785.472591874496,1,64.35420921095962,50475.86301971663,0.5722758369767535,0.33880839826913,1
30,1,38,Engineering,Finance,0,3,Analyst,New York,0.6658457765061667,24908.01191919059,608.7731216072215,0,75.36270985980485,22831.05075781327,0.6498449007884204,0.6671492717866659,1
68,2,36,Arts,Finance,0,2,Engineer,Remote,0.16787394002395178,30289.333059909306,689.167415229262,0,65.55334893432324,44623.68523806668,0.465434192069536,0.6083835889910897,1
49,1,34,Computer Science,Retail,0,0,Consultant,Seattle,0.43896245239995796,46603.92747258207,741.3607561362334,1,32.16723642334139,24569.407674112717,0.5643242832094216,0.4975821842578877,1
56,2,6,Arts,Other,0,1,Manager,Seattle,0.5678484849447472,17228.838130807646,811.0677790844715,0,35.36016214928405,96137.8004139672,0.5818162358408098,0.4158339383029038,1
66,3,26,Arts,Education,0,3,Clerk,Seattle,0.17249766223553337,82874.70185174364,708.8537520883024,0,39.04247970305104,28659.474625029816,0.3562530263559407,0.45094324253586615,0
69,1,27,Arts,Retail,0,0,Director,Austin,0.7004398040633347,48408.42984263443,711.7110063031346,1,67.22169612407623,47186.700568866734,0.6995457270957166,0.522908351180976,1
49,1,21,Arts,Other,0,0,Analyst,Remote,0.5569838055205225,27779.67585224758,701.9842690873875,0,59.57919718336019,19002.92394414996,0.5242558154883907,0.47483677333140434,0
21,1,13,Economics,Other,0,3,Consultant,Seattle,0.6624819232897852,54540.75825000263,752.8617202342082,0,105.8058324309637,24995.166997235163,0.749916134167259,0.4985500835484948,1
47,1,6,Arts,Manufacturing,0,0,Other,New York,0.4154078205332856,66914.73885174586,721.585178261895,0,17.182298765642344,32374.374114924296,0.5307169282085857,0.6610137204175871,0
54,2,36,Computer Science,Education,0,0,Consultant,New York,0.43350188445857135,30786.481959487963,671.2456106603557,0,48.9480332686267,35763.527749224886,0.5478673264007049,0.5923675213299522,0
40,3,21,Arts,Other,0,1,Other,Seattle,0.4758595467801396,32588.267342846495,755.7755845714364,1,11.444894813136031,21517.14715128409,0.47580878814395217,0.38292215313333633,1
56,1,4,Engineering,Education,0,3,Other,Chicago,0.820731357132731,76629.477597603,676.8904642076086,0,61.932958094690285,22062.76519592191,0.7146612731088595,0.5076919002275362,1
62,1,1,Economics,Finance,0,1,Manager,Seattle,0.6977158040745599,104766.3145822695,620.0751939958001,0,71.33789237294513,29766.88624509794,0.6454161849510198,0.4479636490162885,0
32,1,26,Engineering,Finance,0,1,Clerk,Chicago,0.519852154926312,36853.940624172166,620.2337729282211,1,78.84212233536286,29755.16095151371,0.7400135711132507,0.529794312574822,1
60,2,20,Economics,Finance,0,2,Other,San Francisco,0.5381602657476175,20351.152566787932,689.9465926787659,1,53.77044185729578,11907.990941717748,0.5792651006561653,0.4936668593491158,0
46,1,37,Engineering,Tech,0,1,Consultant,San Francisco,0.59523557173774,28701.33517772974,705.1520782885694,1,11.733812581445406,25209.512716275145,0.5958284253216921,0.7967698778766741,1
53,1,14,Business,Manufacturing,0,1,Manager,New York,0.8587332231487188,60870.739620440814,747.781463652437,0,48.997028583875036,26701.215188192225,0.431798676822967,0.5429261657535943,0
30,3,20,Science,Education,0,2,Clerk,Remote,0.5574079689585576,21696.19876345514,732.0408205890551,0,58.73579788048718,12261.371923283139,0.5375955623130491,0.48658159938332,0
49,2,9,Science,Manufacturing,0,2,Other,Austin,0.5068939094178155,32723.815682160446,703.9925472603172,0,29.89707490631706,37932.21764463873,0.6170498654767289,0.6843006057333489,1
24,1,22,Economics,Other,0,1,Clerk,Remote,0.4492102405077518,42036.452634748974,750.5755245716176,0,44.70042672955117,28216.064953794532,0.6387200837466406,0.5205549458852581,1
68,2,38,Business,Education,0,4,Engineer,New York,0.5352372871279162,22894.28641300602,700.6368953315475,0,24.459007308079062,89177.99435543726,0.7823937473305267,0.3481275703919656,1
39,2,4,Computer Science,Education,0,1,Manager,New York,0.4119467272473186,62831.84317907909,635.4756983610026,0,37.74590941284276,21685.343412622344,0.4149052843757747,0.4875553020397984,0
45,1,0,Business,Unemployed,0,0,Unemployed,Remote,0.574413850711531,51378.946049700404,624.5773839011222,0,68.24933138806625,43550.07264751318,0.6229454750803878,0.5613703247372054,1
19,1,12,Other,Education,0,1,Other,Austin,0.2851105055312688,99188.063138023,763.934385380283,1,63.603258935825835,30438.8594632697,0.5623762723902693,0.5484529482898303,1
59,1,20,Economics,Education,0,0,Analyst,New York,0.46092491158905013,53676.49353741761,587.7385104298969,0,22.09560981127117,69763.32465589544,0.6075503593238282,0.6005174704368323,0
62,1,25,Business,Healthcare,0,1,Technician,Other,0.6101949282091005,22461.436451078185,689.9629672145415,0,35.90029704723869,12308.083806647555,0.6102716251310227,0.5153716468711153,1
70,2,20,Computer Science,Healthcare,0,0,Clerk,Other,0.5553685481506031,47343.48659567037,849.0896746877512,0,51.14183969551481,16363.550291887346,0.5808815437749766,0.5083110971564664,1
23,3,17,Economics,Retail,0,2,Clerk,Austin,0.4306063069922522,59516.61741089865,722.9616722155249,0,54.53048637095745,12563.807376006944,0.486689208186654,0.35975246983098075,0
45,1,36,Science,Tech,0,2,Consultant,New York,0.4651963234375042,61067.76370918001,689.5728589760566,0,36.74208486908112,21020.416040893684,0.46812228094938346,0.6528422257862165,0
45,1,31,Arts,Finance,0,2,Consultant,Other,0.6553002030038317,24626.513499362547,615.7769216673411,0,59.52914906643185,11216.77175241567,0.5735088215203507,0.4694396419801068,0
61,1,35,Business,Other,0,1,Consultant,San Francisco,0.3184397455964868,23198.227382817055,780.8685284066607,0,49.29435558970474,8816.230314433196,0.4579382502985042,0.4020465186377677,0
61,1,16,Science,Other,0,1,Clerk,Chicago,0.31931095281330046,20541.067223743506,760.6913935347229,0,0.0,6123.847767159243,0.5887095720865116,0.7627907888198509,1
37,2,34,Science,Education,0,0,Manager,New York,0.36055490717337546,81013.08769382123,734.2398456169199,0,38.566593454465995,5892.986739374497,0.5746630557861077,0.6680085688242754,1
47,1,10,Engineering,Manufacturing,0,1,Director,Chicago,0.4983983203600035,49584.7899732997,699.9720133511593,0,37.995485397788585,32657.66972070334,0.35499646982901334,0.45522510777426517,0
28,1,20,Computer Science,Other,0,2,Manager,Seattle,0.2964892899115712,24086.112001972135,728.6006123470688,0,63.56547400779486,16759.776693933996,0.7933613076172532,0.3119328655744574,1
45,1,25,Other,Healthcare,0,2,Analyst,Other,0.6429502389148972,38699.98414696187,692.5689470698073,0,63.92118474356096,10506.493393820785,0.6077257666145919,0.42815285787254675,0
42,2,3,Arts,Finance,0,2,Manager,New York,0.3613561311716202,34137.65626536224,651.3369544757834,0,16.5579445814424,14832.14732946471,0.3562609859825461,0.6579135596259904,0
56,1,33,Business,Tech,0,2,Consultant,San Francisco,0.5336533336614694,22330.511824716057,747.8167465752406,0,58.76943513993135,16046.695696838902,0.6247132932208854,0.5176713303705359,1
50,2,17,Science,Finance,0,1,Engineer,Austin,0.4131390348620896,36978.50112141236,697.4670671708895,0,48.52072309198616,12347.882549884713,0.5796610680648471,0.3650563653364012,0
18,1,39,Science,Education,1,2,Analyst,San Francisco,0.4901754378740411,39948.54954832981,726.0971982329394,0,52.52848816249474,57718.34251633952,0.4682234310279329,0.5783981542227496,1
44,2,34,Other,Finance,0,4,Technician,Chicago,0.25949811355118846,95380.22466534942,693.9438379720117,1,37.72345962612539,51539.16802134811,0.6309302940774258,0.47901419713869553,1
69,2,40,Computer Science,Education,0,1,Engineer,Austin,0.6501974367814934,26164.43270474568,723.0909691023422,0,48.763401544646385,57130.52888048973,0.5057846144810398,0.4351298032207835,0
30,1,28,Arts,Retail,0,0,Analyst,San Francisco,0.3557753002442898,15449.012090241982,699.2753634671125,1,73.0065364515668,24526.70572841188,0.6193032628832447,0.44271595204002445,1
58,1,28,Arts,Healthcare,0,3,Analyst,San Francisco,0.34006749184344465,21493.871615021537,695.3725073955229,0,52.2437151818285,26063.175382533136,0.529849032661083,0.630639250813688,0
20,2,37,Other,Healthcare,0,2,Clerk,San Francisco,0.8568513520103138,23241.0708615423,701.499479773876,0,49.151465887642125,14889.798091345436,0.5094420882520014,0.5546636348354079,1
56,3,20,Science,Education,0,2,Consultant,Remote,0.5831460966436411,29334.993857943733,848.0434845231523,0,40.41593251607567,13250.059689375725,0.5984466151964581,0.35139423131903036,1
23,1,12,Science,Manufacturing,0,1,Clerk,Austin,0.6443624612424612,21520.217808480676,740.1203492990968,0,71.04511867487928,22315.4679948453,0.43779070218295313,0.5367188780116952,0
25,1,40,Science,Healthcare,0,1,Other,San Francisco,0.5688337094542848,54778.93509221261,829.3028958449761,0,24.384243666655795,32578.688125336583,0.5917462774389883,0.51076150797463,0
44,3,16,Science,Manufacturing,0,0,Technician,Other,0.43212791600203976,20784.93279822379,699.5948792995908,0,33.96060796434164,45137.149081221134,0.6657253778012989,0.45795922684092566,0
26,1,8,Engineering,Education,0,2,Manager,Other,0.30397252138174846,36680.80908826485,684.5471015317739,0,23.23577236429225,15873.502905678863,0.7270610790735541,0.463231887654072,0
54,1,40,Engineering,Retail,0,2,Clerk,San Francisco,0.4551769418861512,98725.25723881084,646.2901470812262,0,54.01370350100331,10387.513000733767,0.7088568213994142,0.41349475699159133,1
50,3,0,Other,Unemployed,0,2,Unemployed,Chicago,0.3532760983211657,47895.8497637328,780.161559831128,1,73.59495212830888,34214.02723187521,0.7353330515855326,0.4337473628442273,1
68,1,1,Arts,Retail,0,2,Technician,San Francisco,0.36228272413482215,45495.9461723286,654.7407546425447,1,43.42409164861103,7399.101619724896,0.5545285973770384,0.5289723448536051,0
59,1,28,Economics,Other,0,1,Consultant,Other,0.2625219006545455,91918.54655865778,790.4780378693345,0,28.611889304502785,21514.311817890342,0.49753642484951893,0.4722430092996308,1
61,1,32,Business,Healthcare,0,0,Consultant,San Francisco,0.5171713939693244,67698.8709912809,649.1905834614851,0,82.72892967409942,23238.897625641468,0.681535636160354,0.5545681638190336,0
41,1,9,Computer Science,Manufacturing,0,1,Other,Seattle,0.736011822128877,48173.395336443646,744.3329934316214,1,59.02566133296799,17548.56254478846,0.5483106659011764,0.42150203675561326,0
32,1,39,Economics,Education,0,1,Clerk,Austin,0.5837205084539674,31089.846788079205,620.4496258263177,0,55.55048287268558,8715.452990805767,0.6006262280260222,0.5707494616370823,0
49,2,20,Engineering,Other,1,2,Consultant,Seattle,0.48413144182224316,35905.851750691516,677.9022149204668,0,46.19618715653996,17687.852695833546,0.674686701083538,0.631444457445616,1
49,1,27,Engineering,Healthcare,0,1,Engineer,Remote,0.49391421907847727,35043.59252407623,701.1040764723163,1,63.38028343714963,59013.73371325691,0.8021097770387184,0.49932163600006785,1
41,1,10,Engineering,Other,1,0,Technician,Chicago,0.04283340314096051,29711.43377256418,670.1254492148256,0,55.237111285573405,31414.75483775637,0.6528800510118048,0.5520626610274918,1
58,1,33,Economics,Retail,0,1,Technician,Seattle,0.43642468671509355,40377.10744494038,691.533669908302,0,40.374631432412386,44224.25889205026,0.6205102982450652,0.5559642871901567,0
69,1,7,Engineering,Education,0,1,Analyst,Remote,0.2859986157169492,43276.881139331635,691.7727447210569,0,43.72394746374279,10611.344075923207,0.4878889116009632,0.44979019763913386,0
66,3,21,Economics,Other,0,4,Director,New York,0.5201618791853415,19490.56470986767,740.3466775015032,0,29.60226397973932,25678.895823863935,0.7169355423558693,0.5563364967832047,1
66,1,7,Engineering,Other,0,1,Manager,Austin,0.46100360169976484,82126.92948336754,595.6624105506629,1,27.108696249450052,23225.45631390072,0.6408642860788106,0.27315655669713435,0
69,1,14,Science,Retail,0,1,Other,San Francisco,0.36960431881886896,44573.676757512374,671.8540135985968,0,44.06695609806334,23496.88811632308,0.565285802983557,0.23334334578280064,0
29,2,16,Science,Finance,1,0,Consultant,Seattle,0.5167845056732898,31844.13561803259,762.7318173885478,1,73.08429784582948,30745.765598762162,0.5549581645860572,0.4670521736012384,1
56,1,22,Business,Retail,1,0,Technician,Seattle,0.5154918729510415,40562.042292017795,728.1239961658297,1,29.316735756773163,24062.105607880032,0.559313737905999,0.5633465809050394,1
19,1,23,Engineering,Finance,0,3,Technician,San Francisco,0.7277936059184641,57825.460200917616,763.5643131063507,0,66.7274005851482,10789.455093383363,0.6043965202778243,0.491494666974845,1
20,1,18,Other,Healthcare,0,1,Analyst,San Francisco,0.6029626250670095,17442.356237652646,737.9394677386342,0,34.02130292686401,31823.249862980185,0.4540992993529862,0.5745873628978934,0
66,1,4,Business,Education,1,0,Other,Chicago,0.5325459185055309,34457.07538943483,645.8242446495094,0,14.267938546046025,36480.405793010446,0.7218022804719644,0.3798264350851363,0
54,1,31,Economics,Other,0,1,Manager,Seattle,0.35787282895229117,20071.819845025624,733.0448585559789,0,60.93199517178152,48614.99893689236,0.7034673397305455,0.5882839399979393,1
66,1,0,Business,Unemployed,0,0,Unemployed,Seattle,0.3389841321338768,137104.94184998202,705.0096400046382,0,82.57536175149565,49920.73399449397,0.5832511648459542,0.6628812614414223,1
34,2,22,Engineering,Tech,0,1,Director,Other,0.5898272011154911,38913.3642225408,813.4030665896496,0,32.885298394639435,29315.153338844033,0.5595350517129841,0.430358948509412,1
66,1,36,Economics,Retail,0,0,Consultant,New York,0.46998959413393554,20153.3776008821,740.1082291247205,0,18.602581821996797,11095.531460731541,0.5976822295215138,0.5770998761504331,1
19,1,7,Other,Healthcare,1,0,Director,Other,0.5374048386689911,219637.423408584,726.1683703838801,0,59.09829502160044,8798.791834186588,0.614656182558654,0.5022818313830113,1
19,2,12,Economics,Healthcare,0,0,Director,Remote,0.646700078625734,27777.75253061262,733.4712131670656,0,31.5365160905601,19220.71410568245,0.5699903303914582,0.5441840544935834,0
45,1,7,Science,Other,0,0,Clerk,New York,0.27302918372872853,32710.782446606067,723.4422770833312,1,60.73293156941857,38241.72915823912,0.6999085059982897,0.662681156670109,1
40,2,22,Economics,Finance,0,1,Manager,Other,0.709555307754349,33914.600030117894,722.0900563873037,0,73.02959188407684,36791.46032781963,0.4575891828991434,0.5327303273175584,1
54,1,0,Economics,Unemployed,0,1,Unemployed,Seattle,0.6454072680423495,23766.290062603803,686.685331530154,1,56.61234991205871,25962.268653698757,0.5288063830065264,0.5764442120997018,1
49,1,23,Business,Finance,0,4,Manager,New York,0.19183396670185332,41096.40835658223,726.773644351,0,66.19536616690942,21548.563981565043,0.6775241991864058,0.3736955358820317,0
50,2,34,Other,Education,0,2,Clerk,Seattle,0.8529638673366465,12023.639109711432,747.4233340136348,0,66.33224307269401,69026.1801803124,0.632427654247887,0.5733640785952782,1
18,1,23,Arts,Healthcare,0,0,Consultant,Austin,0.5482064478622185,62501.70975552028,753.0164034516042,0,69.7989342435726,31083.087051445837,0.5320458749591622,0.6610007150854128,1
36,1,16,Economics,Retail,0,2,Technician,Chicago,0.42821925493655694,20662.950912369834,746.9558409801757,0,50.90421535114962,20902.753043854147,0.640046846669703,0.4076499377086779,0
19,1,4,Computer Science,Healthcare,0,2,Analyst,New York,0.5778593335407388,29505.71460068079,775.4031823076036,0,65.58152854787309,14954.019204542117,0.5207039554913573,0.46769768543518253,0
70,1,19,Arts,Education,1,0,Consultant,Seattle,0.3533788044591896,52878.908690611155,756.1446061651963,0,53.28803492312623,12026.126968471759,0.5689884169220775,0.5686126634224237,0
61,2,20,Science,Manufacturing,0,0,Engineer,New York,0.5819192529790327,32786.41365899921,731.4258957050386,0,57.82640343870452,11336.258575696518,0.7043718945542453,0.5447784127799951,1
43,1,39,Other,Education,0,2,Director,Remote,0.3809755312497033,33464.02052445303,642.8169600168148,0,111.03422639837251,12026.934392881447,0.6933083577065181,0.364027224823392,0
49,1,30,Other,Finance,0,1,Clerk,Chicago,0.8030539303205901,21893.854908299323,642.8365838585457,0,54.832010471713325,26070.80195232679,0.6288236757763924,0.5164911372411841,0
23,1,35,Science,Finance,1,2,Analyst,Austin,0.5090150290859602,103551.47476043702,687.5932798369324,0,20.044801343932676,21788.949218772592,0.4948850962746733,0.4667318194769042,1
